DefaultSC.A1ModJulian     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   DefaultSC.ElapsedSecs     
21545.02393345433         -4471.272083839378          -0.01646580666995423        5377.084737238127           -5.803665706060734           -3.767109422440476e-05       -4.824958412417978           2099.999999930151         
21545.02462789878         -4809.89582969386           -0.01865582323701994        5076.511256299937           -5.479833295282765           -3.527205311327875e-05       -5.190678333686047           2160.000000125729         
21545.02532234322         -5128.390635772648          -0.02069234076120836        4754.636107900415           -5.132932054455896           -3.256746384759205e-05       -5.53476261607891            2220.000000006985         
21545.02601678767         -5425.414941438327          -0.02255937865425095        4412.801788824031           -4.764397240831558           -2.96358375055059e-05        -5.855747700938369           2279.999999888241         
21545.02671123211         -5699.71617768878           -0.02424565847240357        4052.435831375046           -4.37575904834787            -2.655496264074374e-05       -6.152263751195014           2340.000000083819         
21545.02740567656         -5950.136289331252          -0.02574448390348592        3675.044981114965           -3.968636716366155           -2.339939084281063e-05       -6.423041233044652           2399.999999965075         
21545.028100121           -6175.616887479209          -0.02705347812662712        3282.208989375179           -3.544732099681689           -2.023821085649872e-05       -6.666917165452529           2459.999999846332         
21545.02879456545         -6375.204000368464          -0.02817419820110405        2875.574042230295           -3.105822711867996           -1.713318664114206e-05       -6.882840978711658           2520.00000004191          
21545.02948900989         -6548.052391468656          -0.02911165016434095        2456.845851178138           -2.653754262632535           -1.413731780193704e-05       -7.069879922388516           2579.999999923166         
21545.03018345434         -6693.429415375102          -0.02987373144586614        2027.78243434159            -2.190432718838351           -1.129386109926454e-05       -7.227223963609727           2640.000000118744         
21545.03087789878         -6810.718384017067          -0.03047062891406662        1590.186620491891           -1.717815927892952           -8.635831340168368e-06       -7.354190118858453           2700                      
21545.03157234322         -6899.421418306861          -0.03091420134371196        1145.898311495929           -1.237904851015319           -6.185979031176262e-06       -7.450226166283235           2759.999999881256         
21545.03226678767         -6959.161763456138          -0.03121737432407984        696.7865418151118           -0.7527344621518149          -3.957222006802978e-06       -7.514913690936869           2820.000000076834         
21545.03296123211         -6989.685549759168          -0.03139357369211234        244.7413763386365           -0.2643643757161254          -1.953489567175019e-06       -7.547970422257128           2879.99999995809          
21545.03365567656         -6990.862984627635          -0.03145622056984405        -208.3343099650081          0.2251307274078238           -1.709209107223672e-07       -7.549251831310305           2940.000000153668         
21545.034350121           -6962.688965981572          -0.03141830717278689        -660.5331254199273          0.713670801288067            1.40065388015875e-06         -7.518751964621383           3000.000000034925         
21545.03504456544         -6905.283111666448          -0.03129206791996054        -1109.951481789548          1.19918018620223             2.776032456157489e-06        -7.456603501538691           3059.999999916181         
21545.03573900989         -6818.889204276928          -0.03108875523160803        -1554.697894483782          1.679597330604982            3.972847110950349e-06        -7.363077032714413           3120.000000111759         
21545.03643345433         -6703.874055515855          -0.03081852398373568        -1992.90121629123           2.152884404967166            5.00975118842444e-06         -7.238579568085857           3179.999999993015         
21545.03712789878         -6560.725798892815          -0.03049042313695906        -2422.718758924586          2.61703673077043             5.904674826841442e-06        -7.083652293364106           3239.999999874271         
21545.03782234322         -6390.05162406131           -0.03011248781407755        -2842.344258113989          3.070091951836008            6.673234315269349e-06        -6.898967604126433           3300.000000069849         
21545.03851678767         -6192.57497030453           -0.02969192029600742        -3250.015640010753          3.510138880702209            7.32737044148529e-06         -6.685325455835511           3359.999999951106         
21545.03921123211         -5969.132200514159          -0.02923534423672159        -3644.022549211712          3.935325959743874            7.874278831924239e-06        -6.443649076172602           3420.000000146683         
21545.03990567656         -5720.668780385211          -0.02874911305183004        -4022.713601704754          4.343869284893664            8.315680498697559e-06        -6.174980092721518           3480.00000002794          
21545.040600121           -5448.234990410398          -0.02823965104236099        -4384.503329377938          4.734060148877651            8.647463842870446e-06        -5.880473134079931           3539.999999909196         
21545.04129456545         -5152.981200556501          -0.02771380448128566        -4727.878786327142          5.104272070481935            8.859711251737063e-06        -5.561389965776158           3600.000000104774         
21545.04198900989         -4836.152739220233          -0.02717917964418461        -5051.405790934072          5.45296728617032             8.937105222991627e-06        -5.219093223875536           3659.99999998603          
21545.04268345433         -4499.084389190817          -0.02664444563776545        -5353.734781460039          5.778702690019855            8.859690347448365e-06        -4.855039808887548           3719.999999867287         
21545.04337789878         -4143.194543910715          -0.02611958179414698        -5633.606266606792          6.080135217090321            8.603951084337607e-06        -4.470774000621343           3780.000000062864         
21545.04407234322         -3769.979057364089          -0.0256160522743236         -5889.855856036829          6.356026673680615            8.144150027983316e-06        -4.067920351138978           3839.999999944121         
21545.04476678767         -3381.004820491781          -0.02514689422264341        -6121.418859135963          6.605248025177572            7.45385913586516e-06         -3.648176408137636           3900.000000139698         
21545.04546123211         -2977.903096203858          -0.0247267101648197         -6327.334443269131          6.826783158150471            6.507607036269e-06           -3.213305315217837           3960.000000020955         
21545.04615567655         -2562.362643919474          -0.02437156012724222        -6506.749345371974          7.019732137828016            5.282560313185816e-06        -2.765128328864291           4019.999999902211         
21545.046850121           -2136.122663199864          -0.02409875397916735        -6658.921132899675          7.183313985020797            3.760154075979611e-06        -2.305517284902102           4080.000000097789         
21545.04754456544         -1700.965584548328          -0.02392654952486514        -6783.221011905025          7.316868997896725            1.927589798416457e-06        -1.836387040023191           4139.999999979045         
21545.04823900989         -1258.709733924941          -0.02387376664435945        -6879.136181343035          7.419860643822921            -2.208762816850325e-07       -1.359687907030339           4199.999999860302         
21545.04893345433         -811.2018960528969          -0.02395933211822134        -6946.271733622211          7.491877044862233            -2.682921292360119e-06       -0.877398096022116           4260.000000055879         
21545.04962789878         -360.3098002590115          -0.0242017734539164         -6984.352101982556          7.532632077620724            -5.447475594835041e-06       -0.3915161681124752          4319.999999937136         
21545.05032234322         92.08544853719509           -0.02461868288126118        -6993.222055532124          7.541966104197252            -8.494413884660746e-06       0.0959464963282492           4380.000000132713         
21545.05101678767         544.0969719373818           -0.02522617458858136        -6972.847242784645          7.519846346239369            -1.179464123285755e-05       0.5829732163314515           4440.00000001397          
21545.05171123211         993.8397320968261           -0.02603835914245627        -6923.314284386027          7.46636690883869             -1.531057909877454e-05       1.067549519395338            4499.999999895226         
21545.05240567656         1439.438136730317           -0.02706685878952288        -6844.830415478946          7.381748455495935            -1.899703844994886e-05       1.547670645171451            4560.000000090804         
21545.053100121           1879.033614055943           -0.02832038603610746        -6737.722677915293          7.266337529944422            -2.280244936351756e-05       2.021349047312434            4619.99999997206          
21545.05379456544         2310.792136233246           -0.02980440555762908        -6602.436662367395          7.120605515524695            -2.667039996236264e-05       2.486621895022376            4679.999999853317         
21545.05448900989         2732.911669155495           -0.03152089622238514        -6439.534800387098          6.945147218314595            -3.054142323843689e-05       2.94155857264012             4740.000000048894         
21545.05518345433         3143.629525513863           -0.03346822593754611        -6249.694206685107          6.740679056570554            -3.43549580056359e-05        3.384268171321148            4799.999999930151         
21545.05587789878         3541.22959692069            -0.03564114735773138        -6033.704072408909          6.508036836420883            -3.805140240219711e-05       3.812906961764217            4860.000000125729         
21545.05657234322         3924.049439626149           -0.03803091739732403        -5792.462611030639          6.248173092319171            -4.157417246261969e-05       4.225685831184038            4920.000000006985         
21545.05726678767         4290.48718706219            -0.04062553819991846        -5526.97355964654           5.962153970616244            -4.487167746258388e-05       4.620877661612885            4979.999999888241         
21545.05796123211         4639.008261177795           -0.04341011196553095        -5238.342240051683          5.651155635792091            -4.78991259146435e-05        4.996824620384444            5040.000000083819         
21545.05865567656         4968.151853370984           -0.04636729705071052        -4927.771185886078          5.316460181403034            -5.062008273167177e-05       5.351945327577928            5099.999999965075         
21545.059350121           5276.537144853927           -0.04947784824093675        -4596.555344434264          4.959451031593438            -5.300770712834081e-05       5.684741859535979            5159.999999846332         
21545.06004456545         5562.869235582175           -0.05272122026190394        -4246.076864267819          4.581607823997356            -5.504561437504969e-05       5.993806542558194            5220.00000004191          
21545.06073900989         5825.944750504268           -0.05607621061450423        -3877.799482803252          4.184500770874261            -5.67283191463649e-05        6.277828486729184            5279.999999923166         
21545.06143345434         6064.657091901387           -0.05952161579444992        -3493.262530948523          3.769784502207751            -5.80612357290102e-05        6.535599806752936            5340.000000118744         
21545.06212789878         6278.001307033987           -0.06303687401722854        -3094.074575261889          3.339191402040756            -5.906022844700389e-05       6.766021474783416            5400                      
21545.06282234322         6465.078541226528           -0.06660266773397412        -2681.906721371222          2.894524457295812            -5.975072451500303e-05       6.968108749674159            5459.999999881256         
21545.06351678767         6625.100047920776           -0.07020146051020339        -2258.485605719115          2.437649646490101            -6.016641981326882e-05       7.140996127883165            5520.000000076834         
