DefaultSC.A1ModJulian     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   DefaultSC.ElapsedSecs     
21544.99962789878         6999.999999999992           0                           0                           0                            7.546053287267844            1.317034753937654e-16        0                         
21545.00032234322         6985.362638619355           452.4475708651747           5.976223882093674e-07       -0.487741933329476           7.530274146501351            1.991376537057136e-08        59.99999988125637         
21545.00101678767         6941.511769431026           903.0029620653372           2.387981731308109e-06       -0.9734440796216342          7.48300262232752             3.974403661970264e-08        120.0000000768341         
21545.00171123211         6868.63078129227            1349.781904468979           5.363577771275406e-06       -1.455075182334838           7.404436409140628            5.940788054124124e-08        179.9999999580905         
21545.00240567656         6767.024470019507           1790.915922444202           9.511953423649132e-06       -1.930621010342485           7.294904078989133            7.882306053487653e-08        240.0000001536682         
21545.003100121           6637.117763707064           2224.560148019598           1.481574691669853e-05       -2.398092781664679           7.154863707481493            9.790838062364701e-08        300.0000000349246         
21545.00379456544         6479.453945639627           2648.901036317075           2.125276444213036e-05       -2.855535480774308           6.98490095809276             1.165840250583144e-07        359.999999916181          
21545.00448900989         6294.692382230043           3062.163949989757           2.879607301472717e-05       -3.301036034693309           6.78572663288268             1.347718921022676e-07        420.0000001117587         
21545.00518345433         6083.605765484191           3462.620580945869           3.741411315134354e-05       -3.732731313685332           6.558173699867588            1.523959206545637e-07        479.9999999930151         
21545.00587789878         5847.076881524977           3848.596178319917           4.707083089685194e-05       -4.148815923084406           6.303193809477207            1.693824083242842e-07        539.9999998742715         
21545.00657234322         5586.094918689609           4218.47655246263            5.772576306023686e-05       -4.547549753674115           6.021853314671823            1.85663596632832e-07         600.0000000698492         
21545.00726678767         5301.751330777582           4570.714824967807           6.90349503730258e-05        -4.927265252449176           5.71532877828103             1.868470950903406e-07        659.9999999511056         
21545.00796123211         4995.235272589491           4903.837897286564           8.009360521344406e-05       -5.286374413863525           5.38490213857473             1.816462113025813e-07        720.0000001466833         
21545.00865567656         4667.828626109778           5216.452614554078           9.081730034868068e-05       -5.623375408981907           5.031955287693095            1.75685664429364e-07         780.0000000279397         
21545.009350121           4320.900639893469           5507.25159010612            0.0001011611881867817       -5.936858865074329           4.657964286718958            1.689903821137452e-07        839.999999909196          
21545.01004456545         3955.902202735649           5775.018673017385           0.0001110820095294624       -6.22551376234337            4.264493205538613            1.615883647236394e-07        900.0000001047738         
21545.01073900989         3574.359775895335           6018.634034169262           0.000120538274488391        -6.488132916744356           3.853187581717268            1.535105683168732e-07        959.9999999860302         
21545.01143345433         3177.869009267588           6237.078849488463           0.000129490435999689        -6.723618028550584           3.425767538668314            1.447907750690295e-07        1019.999999867287         
21545.01212789878         2768.088068201881           6429.439560770789           0.0001379010552133359       -6.93098427554998            2.984020591897356            1.35465452104897e-07         1080.000000062864         
21545.01282234322         2346.730698874858           6594.911696270863           0.000145734958068613        -7.109364431664074           2.529794173406446            1.255735989533915e-07        1139.999999944121         
21545.01351678767         1915.559061218954           6732.803235079751           0.0001529593823926133       -7.258012493764922           2.064987905522616            1.151565843124315e-07        1200.000000139698         
21545.01421123211         1476.376359380514           6842.53750122045            0.0001595441149146754       -7.376306801522443           1.591545656462743            1.042579732713887e-07        1260.000000020955         
21545.01490567655         1031.019300527725           6923.6555753579             0.0001654616176235736       -7.463752637234862           1.111447410859529            9.292334496272425e-08        1319.999999902211         
21545.015600121           581.3504135465495           6975.818214037638           0.0001706871429325161       -7.51998429476981            0.6267009892472235           8.120010197416606e-08        1380.000000097789         
21545.01629456544         129.250259748803            6998.807268426803           0.0001751988371756895       -7.544766608963831           0.1393336511373145           6.91372721170239e-08         1439.999999979045         
21545.01698900989         -323.3904318319218          6992.526596624314           0.0001789778320037973       -7.537995939084555           -0.3486163831987606          5.678530343802644e-08        1499.999999860302         
21545.01768345433         -774.6786716653813          6957.002465725039           0.0001820083232937066       -7.49970060224299            -0.8351084567829209          4.419585313829541e-08        1560.000000055879         
21545.01837789878         -1222.727126401977          6892.383441956647           0.0001842776372386835       -7.430040754943718           -1.318108010171161           3.142157154120713e-08        1619.999999937136         
21545.01907234322         -1665.662011893823          6798.939769348814           0.0001857762833537208       -7.329307723268816           -1.795595090190519           1.851588203071922e-08        1680.000000132713         
21545.01976678767         -2101.630929550159          6677.062239533423           0.000186497994167059        -7.197922784497131           -2.265572797587846           5.532757547575124e-09        1740.00000001397          
21545.02046123211         -2528.810613254655          6527.2605574026             0.000186439751430958        -7.036435405254768           -2.726075638261468           -7.473505144704151e-09       1799.999999895226         
21545.02115567656         -2945.414554446278          6350.161209459723           0.0001856017987424647       -6.845520943565382           -3.175177743150096           -2.044851255987335e-08       1860.000000090804         
21545.021850121           -3349.700473474876          6146.504843778406           0.0001839876405227235       -6.625977824411017           -3.611000922402713           -3.333800194296255e-08       1919.99999997206          
21545.02254456544         -3739.977605985619          5917.143172526886           0.0001816040273629277       -6.378724200615909           -4.031722520146221           -4.608806810494252e-08       1979.999999853317         
21545.02323900989         -4114.61377385999           5663.035410011961           0.0001784609277915314       -6.104794113018168           -4.435583037001663           -5.864538906098753e-08       2040.000000048894         
21545.02393345433         -4472.042211142038          5385.244261139082           0.0001745714865842704       -5.805333165988235           -4.820893488471134           -7.095744879434356e-08       2099.999999930151         
