DefaultSC.A1ModJulian     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   DefaultSC.ElapsedSecs     
21545.02532234322         -5129.374150473779          4763.354519648023           0.0006315232764894169       -5.134929816312365           -5.529501229910026           3.086722505839257e-07        2220.000000006985         
21545.02601678767         -5426.529383308299          4421.855315019123           0.0006491154159743188       -4.766791131740046           -5.849836754119924           2.772121048217174e-07        2279.999999888241         
21545.02671123211         -5700.990326788191          4061.86346937208            0.0006647270600581244       -4.378717252854795           -6.145707679542598           2.426692103034823e-07        2340.000000083819         
21545.02740567656         -5951.609157925267          3684.884504354308           0.0006781758793358739       -3.972331141738859           -6.415876645661895           2.051349211354917e-07        2399.999999965075         
21545.028100121           -6177.33776372045           3292.494983379012           0.0006892856550939749       -3.549332343814413           -6.659213779759841           1.64721549221669e-07         2459.999999846332         
21545.02879456545         -6377.232124464391          2886.3359183026             0.0006978875312571422       -3.111489880243606           -6.874701422115639           1.215621592265663e-07        2520.00000004191          
21545.02948900989         -6550.45626171388           2468.105906574384           0.0007038212502276309       -2.660634849780826           -7.061438381931584           7.58102364295547e-08         2579.999999923166         
21545.03018345434         -6696.285734433573          2039.554027558881           0.0007069363649714707       -2.198652771014552           -7.218643706188233           2.7639227049242e-08          2640.000000118744         
21545.03087789878         -6814.110668681971          1602.47252773816            0.0007070934196812501       -1.727475697021735           -7.345659945667721           -2.275804950293549e-08       2700                      
21545.03157234322         -6903.438308171258          1158.689325384556           0.0007041650913531757       -1.24907413540936            -7.441955904486485           -7.51701155457695e-08        2759.999999881256         
21545.03226678767         -6963.895075034133          710.0603660491099           0.0006980372846860943       -0.7654488075317503          -7.50712886163821            -1.293676758123415e-07       2820.000000076834         
21545.03296123211         -6995.228132179045          258.4618608349843           0.0006886101728255285       -0.2786222813448663          -7.540906255255428           -1.851045814794251e-07       2879.99999995809          
21545.03365567656         -6997.306440699444          -194.2175600845697          0.0006757991766436148       0.2093694871124769           -7.543146822544687           -2.421189143101212e-07       2940.000000153668         
21545.034350121           -6970.121307914295          -646.0847458896181          0.000659535875468582        0.6964856682381551           -7.513841190626278           -3.001341867681533e-07       3000.000000034925         
21545.03504456544         -6913.786423747227          -1095.249942446881          0.0006397688424523349       1.180689093780156            -7.453111915805484           -3.588606530516822e-07       3059.999999916181         
21545.03573900989         -6828.537385291386          -1539.834695442355          0.0006164643980935391       1.659954776451297            -7.361212971108772           -4.179967251491544e-07       3120.000000111759         
